tweets	label
wasteful	0
wastefulness	0
wasting	0
water-down	0
watered-down	0
wayward	0
weak	0
weaken	0
weakening	0
weaker	0
weakness	0
weaknesses	0
weariness	0
wearisome	0
weary	0
wedge	0
weed	0
weep	0
weird	0
weirdly	0
wheedle	0
whimper	0
whine	0
whining	0
whiny	0
whips	0
whore	0
whores	0
wicked	0
wickedly	0
wickedness	0
wild	0
wildly	0
wiles	0
wilt	0
wily	0
wimpy	0
wince	0
wobble	0
wobbled	0
wobbles	0
woe	0
woebegone	0
woeful	0
woefully	0
womanizer	0
womanizing	0
worn	0
worried	0
worriedly	0
worrier	0
worries	0
worrisome	0
worry	0
worrying	0
worryingly	0
worse	0
worsen	0
worsening	0
worst	0
worthless	0
worthlessly	0
worthlessness	0
wound	0
wounds	0
wrangle	0
wrath	0
wreak	0
wreaked	0
wreaks	0
wreck	0
wrest	0
wrestle	0
wretch	0
wretched	0
wretchedly	0
wretchedness	0
wrinkle	0
wrinkled	0
wrinkles	0
wrip	0
wripped	0
wripping	0
writhe	0
wrong	0
wrongful	0
wrongly	0
wrought	0
yawn	0
zap	0
zapped	0
zaps	0
zealot	0
zealous	0
zealously	0
zombie	0
 A REASON FOR BEING	1
 A SHINING EXAMPLE	1
 A STEP AHEAD	1
 A1	1
 AAH	1
 ABEAM	1
 ABIDE	1
 ABIDING	1
 ABIDINGLY	1
 ABILITY	1
 ABLAZE	1
 ABLE	1
 ABLE-BODIED	1
 ABLED	1
 ABLEIST	1
 ABLOOM	1
 ABLUTED	1
 ABLY	1
 ABOUND	1
 ABOUNDING	1
 ABOUNDS	1
 ABOVE	1
 ABOVEBOARD	1
 ABRACADABRA	1
 ABSOLUTE	1
 ABSOLUTELY	1
 ABSOLVE	1
 ABSOLVED	1
 ABSORBED	1
 ABSORBING	1
 ABSTRACT	1
 ABUBBLE	1
 ABUNDANCE	1
 ABUNDANT	1
 ABUNDANT GRATIFICATION	1
 ABUNDANTLY	1
 ABUZZ	1
 ACADEMIC	1
 ACADEMICIAN	1
 ACARONAR	1
 ACCELERATE	1
 ACCENTUACTIVITY	1
 ACCEPT	1
 ACCEPTABLE	1
 ACCEPTANCE	1
 ACCEPTANT	1
 ACCEPTED	1
 ACCEPTING	1
 ACCEPTIVE	1
 ACCEPTOR	1
 ACCESS	1
 ACCESSABLE	1
 ACCESSIBLE	1
 ACCLAIM	1
 ACCLAIMED	1
 ACCLAMATION	1
 ACCOLADE	1
 ACCOLADES	1
 ACCOMMODATE	1
 ACCOMMODATED	1
 ACCOMMODATING	1
 ACCOMMODATINGLY	1
 ACCOMMODATION	1
 ACCOMMODATIVE	1
 ACCOMODATIVE	1
 ACCOMPLISH	1
 ACCOMPLISHED	1
 ACCOMPLISHMENT	1
 ACCOMPLISHMENTS	1
 ACCORD	1
 ACCORDANT	1
 ACCORDINGLY	1
 ACCOUNT	1
 ACCOUNTABILITY	1
 ACCOUNTABLE	1
 ACCREDIT	1
 ACCREDITABLE	1
 ACCREDITED	1
 ACCRUE	1
 ACCUMULATE	1
 ACCURACY	1
 ACCURATE	1
 ACCURATELY	1
 ACCUSTOM	1
 ACCUSTOMED	1
 ACE	1
 ACED	1
 ACE-IN-THE-HOLE	1
 ACHIEVABLE	1
 ACHIEVE	1
 ACHIEVEMENT	1
 ACHIEVEMENTS	1
 ACHIEVER	1
 ACHIEVIBLE	1
 ACHIEVING	1
 ACKNOWLEDGE	1
 ACKNOWLEDGED	1
 ACKNOWLEDGEMENT	1
 ACQUAINT	1
 ACQUAINTED	1
 ACQUIESCENT	1
 ACQUIRE	1
 ACQUIT	1
 ACT	1
 ACTABILITY	1
 ACTION	1
 ACTION FOR HAPPINESS	1
 ACTIVATE	1
 ACTIVE	1
 ACTIVE AND CONSTRUCTIVE STEPS	1
 ACTIVELY	1
 ACTS OF KINDNESS	1
 ACTUAL	1
 ACTUALIZE	1
 ACTUALLY	1
 ACUITY	1
 ACUMEN	1
 ACUMINOUS	1
 ACUTE	1
 ACUTELY	1
 ADAMANT	1
 ADAPT	1
 ADAPTABILITY	1
 ADAPTABLE	1
 ADAPTIVE	1
 ADD	1
 ADDICTIVE	1
 ADDITION	1
 ADDRESS	1
 ADDS DISTINCTION	1
 ADEPT	1
 ADEPTLY	1
 ADEQUATE	1
 ADHERENT	1
 ADIEU	1
 ADIOS	1
 ADJUST	1
 ADJUSTABLE	1
 ADJUSTED	1
 ADJUTANT	1
 ADMINISTER	1
 ADMINISTRATOR	1
 ADMIRABLE	1
 ADMIRABLY	1
 ADMIRATION	1
 ADMIRE	1
 ADMIRED	1
 ADMIRER	1
 ADMIRING	1
 ADMIRINGLY	1
 ADMISSIBLE	1
 ADONIC	1
 ADOPTABLE	1
 ADORABLE	1
 ADORABLY	1
 ADORATION	1
 ADORE	1
 ADORED	1
 ADORER	1
 ADORING	1
 ADORINGLY	1
 ADROIT	1
 ADROITLY	1
 ADULATE	1
 ADULATED	1
 ADULATION	1
 ADULATORY	1
 ADVANCE	1
 ADVANCED	1
 ADVANTAGE	1
 ADVANTAGED	1
 ADVANTAGEOUS	1
 ADVANTAGEOUSLY	1
 ADVANTAGES	1
 ADVENTIST	1
 ADVENTURE	1
 ADVENTURESOME	1
 ADVENTURISTIC	1
 ADVENTUROUS	1
 ADVERTISE	1
 ADVISABLE	1
 ADVISE	1
 ADVOCATE	1
 ADVOCATED	1
 ADVOCATES	1
 AESTHETE	1
 AESTHETIC	1
 AESTHETICAL	1
 AESTHETICALLY	1
 AFFABILITY	1
 AFFABLE	1
 AFFABLY	1
 AFFECTATION	1
 AFFECTING	1
 AFFECTINGLY	1
 AFFECTION	1
 AFFECTIONATE	1
 AFFECTIONATELY	1
 AFFECTIVE	1
 AFFILIATE	1
 AFFILIATED	1
 AFFINED	1
 AFFINITY	1
 AFFIRM	1
 AFFIRMABLE	1
 AFFIRMATION	1
 AFFIRMATIVE	1
 AFFIRMATIVELY	1
 AFFIRMING	1
 AFFLUENCE	1
 AFFLUENT	1
 AFFLUENTIAL	1
 AFFLUENTLY	1
 AFFORD	1
 AFFORDABLE	1
 AFFORDABLY	1
 AFICIONADA	1
 AFICIONADO	1
 AFLAME	1
 AFLUTTER	1
 AFORDABLE	1
 AGELESS	1
 AGELESSLY	1
 AGENT	1
 AGILE	1
 AGILELY	1
 AGILITY	1
 AGLEAM	1
 AGLITTER	1
 AGLOW	1
 AGOG	1
 A-GO-GO	1
 AGREE	1
 AGREEABLE	1
 AGREEABLENESS	1
 AGREEABLY	1
 AGREED	1
 AH	1
 AHA	1
 AHEM	1
 AHOLIC	1
 AHOY	1
 AID	1
 AIDANT	1
 AIDE	1
 AIDING	1
 A’IGHT	1
 AIM	1
 AIMFUL	1
 AIR	1
 AIRNESS	1
 AIRTIGHT	1
 ALACRITOUS	1
 ALACRITY	1
 ALAKAZAM	1
 ALCHEMIST	1
 ALERT	1
 ALERTLY	1
 ALERTNESS	1
 ALIGHT	1
 ALIGN	1
 ALIGNED	1
 ALIVE	1
 ALIVENESS	1
 ALL HAIL	1
 ALL IN	1
 ALL IS WELL	1
 ALL RIGHT	1
 ALL SYSTEMS	1
 ALL SYSTEMS GO	1
 ALL THE BEST	1
 ALL-AROUND	1
 ALLEGIANT	1
 ALL-EMBRACING	1
 ALLEVIATIVE	1
 ALLIED	1
 ALL-IMPORTANT	1
 ALL-INCLUSIVE	1
 ALLOCATE	1
 ALL-OR-NOTHING	1
 ALLOW	1
 ALLOWING	1
 ALL-POWERFUL	1
 ALL-PURPOSE	1
 ALLURE	1
 ALLURING	1
 ALLURINGLY	1
 ALLY	1
 ALMIGHTY	1
 ALMSGIVER	1
 ALOHA	1
 ALPHA	1
 ALRIGHT	1
 ALRIGHTY	1
 ALRIGHTY-ROO	1
 ALTERNATE	1
 ALTERNATIVE HEALING	1
 ALTITUDINARIAN	1
 ALTRUCAUSE	1
 ALTRUISM	1
 ALTRUIST	1
 ALTRUISTIC	1
 ALTRUISTICALLY	1
 ALWAYS	1
 AMATIVE	1
 AMATORY	1
 AMAZE	1
 AMAZED	1
 AMAZEMENT	1
 AMAZES	1
 AMAZING	1
 AMAZING WORDS	1
 AMAZINGLY	1
 AMBASSADOR	1
 AMBIDEXTROUS	1
 AMBITION	1
 AMBITIOUS	1
 AMBITIOUSLY	1
 AMELIORATE	1
 AMELIORATORY	1
 AMEN	1
 AMENABLE	1
 AMENABLY	1
 AMEND	1
 AMENITY	1
 AMIABILITY	1
 AMIABILY	1
 AMIABLE	1
 AMIABLY	1
 AMICABILITY	1
 AMICABLE	1
 AMICABLY	1
 AMIN	1
 AMITY	1
 AMOROUS	1
 AMPLE	1
 AMPLITUDE	1
 AMPLY	1
 AMUSE	1
 AMUSED	1
 AMUSING	1
 AMUSINGLY	1
 AN EYE FOR BARGAINS	1
 ANALYTICAL	1
 ANALYZE	1
 ANAMNESTIC	1
 ANEW	1
 ANGEL	1
 ANGELIC	1
 ANGELICAL	1
 ANGELICALLY	1
 ANIMATE	1
 ANIMATED	1
 ANIMATENESS	1
 ANIMATING	1
 ANIMATION	1
 ANSWER	1
 ANTICIPATE	1
 ANTICIPATION	1
 ANTICIPATIVE	1
 ANYTIME	1
 A-OK	1
 APHRODISIAC	1
 APLENTY	1
 APOLLONIAN	1
 APOSTLE	1
 APOTHEOSIS	1
 APPEAL	1
 APPEALING	1
 APPEASABLE	1
 APPEASE	1
 APPEASING	1
 APPETENT	1
 APPETIZING	1
 APPETIZINGLY	1
 APPLAUD	1
 APPLAUDABLE	1
 APPLY	1
 APPOINT	1
 APPOSITE	1
 APPRAISE	1
 APPRECIABLE	1
 APPRECIABLY	1
 APPRECIATE	1
 APPRECIATED	1
 APPRECIATES	1
 APPRECIATION	1
 APPRECIATION OF BEAUTY	1
 APPRECIATIVE	1
 APPRECIATIVE JOY	1
 APPRECIATIVELY	1
 APPRECIATIVENESS	1
 APPRECIATOR	1
 APPRECIATORY	1
 APPREHENSIBLE	1
 APPRENTICE	1
 APPROACHABLE	1
 APPROPRIATE	1
 APPROPRIATELY	1
 APPROVAL	1
 APPROVE	1
 APPROVED	1
 APPROVING	1
 APPROVINGLY	1
 APROPOS	1
 APT	1
 APTITUDE	1
 APTLY	1
 ARBITER	1
 ARBITRATE	1
 ARCHETYPE	1
 ARCHITECT	1
 ARDENT	1
 ARDENTLY	1
 ARDOR	1
 ARISTOCRATIC	1
 AROMA	1
 AROUSE	1
 AROUSED	1
 AROUSING	1
 ARRANGE	1
 ARRESTING	1
 ARRESTINGLY	1
 ART OF APPRECIATION	1
 ART OF STILLNESS	1
 ART OF WELL-BEING	1
 ARTFUL	1
 ARTICULATE	1
 ARTICULATED	1
 ARTICULATELY	1
 ARTISAN	1
 ARTIST	1
 ARTISTE	1
 ARTISTIC	1
 ARTISTICALLY	1
 ARTSY	1
 ARTY	1
 ASCEND	1
 ASCENDABLE	1
 ASCENDANT	1
 ASCENDIBLE	1
 ASCENDING	1
 ASCERTAIN	1
 ASPIRANT	1
 ASPIRATION	1
 ASPIRATIONAL	1
 ASPIRATIONS	1
 ASPIRE	1
 ASPIRING	1
 ASSEMBLE	1
 ASSENT	1
 ASSERT	1
 ASSERTIVE	1
 ASSERTIVELY	1
 ASSERTIVENESS	1
 ASSESS	1
 ASSET	1
 ASSIDUOUS	1
 ASSIDUOUSLY	1
 ASSIGN	1
 ASSIGNEE	1
 ASSIGNER	1
 ASSIST	1
 ASSISTANT	1
 ASSISTING	1
 ASSISTIVE	1
 ASSOCIATE	1
 ASSOCIATED	1
 ASSOCIATIVE	1
 ASSUME YOUR OWN VALUE	1
 ASSURANCE	1
 ASSURANCES	1
 ASSURE	1
 ASSURED	1
 ASSUREDLY	1
 ASSURING	1
 ASTIR	1
 ASTONISH	1
 ASTONISHED	1
 ASTONISHING	1
 ASTONISHINGLY	1
 ASTONISHMENT	1
 ASTOUND	1
 ASTOUNDED	1
 ASTOUNDING	1
 ASTOUNDINGLY	1
 ASTRONOMICAL	1
 ASTUTE	1
 ASTUTELY	1
 ASTUTENESS	1
 ATARAXIA	1
 ATHLETE	1
 ATHLETIC	1
 ATINGLE	1
 ATTABOY	1
 ATTAGIRL	1
 ATTAIN	1
 ATTAINABLE	1
 ATTAINMENTS	1
 ATTEMPT	1
 ATTEND	1
 ATTENDANT	1
 ATTENTIVE	1
 ATTENTIVELY	1
 ATTENTIVENESS	1
 ATTEST	1
 ATTITUDE	1
 ATTRACT	1
 ATTRACTION	1
 ATTRACTIVE	1
 ATTRACTIVELY	1
 ATTRIBUTE	1
 ATTRIBUTIONAL STYLE QUESTIONNAIRE (ASQ)	1
 ATTUNE	1
 ATYPICAL	1
 ATYPICALLY	1
 AU FAIT	1
 AU REVOIR	1
 AUDACITY	1
 AUDIBLE	1
 AUDIBLY	1
 AUDIT	1
 AUGMENT	1
 AUGUST	1
 AUGUSTLY	1
 AUSPICIOUS	1
 AUSPICIOUSLY	1
 AUTHENTIC	1
 AUTHENTIC HAPPINESS	1
 AUTHENTICALLY	1
 AUTHENTICITY	1
 AUTHOR	1
 AUTHORITATIVE	1
 AUTHORITATIVELY	1
 AUTHORITY	1
 AUTHORIZE	1
 AUTHORIZED	1
 AUTOMATE	1
 AUTONOMOUS	1
 AUTONOMOUSLY	1
 AVAILABLE	1
 AVANT	1
 AVANT-GARDE	1
 AVER	1
 AVID	1
 AVIDLY	1
 AVOWAL	1
 AVUNCULAR	1
 AW	1
 AWAITED	1
 AWAITING	1
 AWAKE	1
 AWAKEN	1
 AWAKENED	1
 AWAKENING	1
 AWAKENING INTUITION	1
 AWARD	1
 AWARDABLE	1
 AWARDED	1
 AWARDEE	1
 AWARDS	1
 AWARE	1
 AWARENESS	1
 AWASH	1
 AWE	1
 AWED	1
 AWESOME	1
 AWESOMELY	1
 AWESOMENESS	1
 AWESTRICKEN	1
 AWESTRUCK	1
 AXIOLOGICAL	1
 AY	1
 AYE	1
 AZURE	1
BABY	1
 BACKBONE	1
 BACKER	1
 BACKUP	1
 BADA BING BADA BOOM	1
 BADASS	1
 BADASSERY	1
 BALANCE	1
 BALANCED	1
 BALL OF FIRE	1
 BALLSY	1
 BALMY	1
 BAM	1
 BANG ON	1
 BANG-UP	1
 BANKABLE	1
 BANNER	1
 BANZAI	1
 BARGAIN	1
 BARONIAL	1
 BE EXTRAORDINARY	1
 BE GLAD FOR	1
 BE HAPPY	1
 BEAMING	1
 BEAMISH	1
 BEAMY	1
 BEATIFIC	1
 BEATIFY	1
 BEATITUDE	1
 BEATS	1
 BEAUCOUP	1
 BEAUT	1
 BEAUTEOUS	1
 BEAUTEOUSLY	1
 BEAUTIFICATION	1
 BEAUTIFIED	1
 BEAUTIFUL	1
 BEAUTIFULLY	1
 BEAUTIFY	1
 BEAUTY	1
 BEAUTY IN ALL THINGS	1
 BECKON	1
 BECKONED	1
 BECKONING	1
 BECKONS	1
 BECOMING	1
 BEDROCK	1
 BEEFY	1
 BEFITTING	1
 BEFRIEND	1
 BEGETTER	1
 BEGIN	1
 BEHOLD	1
 BEING	1
 BEING AT REST	1
 BEINGNESS	1
 BEJEWELED	1
 BELIEVABLE	1
 BELIEVABLY	1
 BELIEVE	1
 BELIEVER	1
 BELONG	1
 BELONGING	1
 BELOVED	1
 BENCHMARK	1
 BENEDICTORY	1
 BENEFACTION	1
 BENEFACTOR	1
 BENEFACTRESS	1
 BENEFIC	1
 BENEFICENT	1
 BENEFICENTLY	1
 BENEFICIAL	1
 BENEFICIALLY	1
 BENEFICIARY	1
 BENEFIT	1
 BENEFITS	1
 BENEVOLENCE	1
 BENEVOLENT	1
 BENEVOLENTLY	1
 BENEVOLENTLY CHEERFUL STATE OF MIND	1
 BENIGN	1
 BENIGNANT	1
 BENIGNLY	1
 BENT ON	1
 BEST	1
 BEST OF ALL POSSIBLE WORLDS	1
 BEST POSITIVE OUTCOME	1
 BEST POSSIBLE SOLUTION	1
 BEST SELLER	1
 BEST-KNOWN	1
 BESTOW	1
 BESTOWER	1
 BEST-PERFORMING	1
 BEST-SELLING	1
 BETTER	1
 BETTER AND BETTER	1
 BETTER-KNOWN	1
 BETTERMENT	1
 BETTER-OFF	1
 BETTER-THAN-EXPECTED	1
 BEWITCHING	1
 BEYOND	1
 BEYOND FABULOUS	1
 BEYOND THANK YOU	1
 BIBLIOPHILE	1
 BIG	1
 BIG CHEESE	1
 BIG ENCHILADA	1
 BIG FISH	1
 BIG GUN	1
 BIG LEAGUE	1
 BIG VISION	1
 BIG WHEEL	1
 BIGGEST	1
 BIGHEARTED	1
 BIG-HEARTED	1
 BIG-TIME	1
 BIGWIG	1
 BIJOU	1
 BINGO	1
 BIONIC	1
 BIOPHILIA	1
 BIRTH	1
 BITS	1
 BLAMELESS	1
 BLASTING	1
 BLAZING	1
 BLAZINGLY	1
 BLESS	1
 BLESS YOU	1
 BLESSED	1
 BLESSEDLY	1
 BLESSING	1
 BLINDING	1
 BLISS	1
 BLISSCIPLINE	1
 BLISSFUL	1
 BLISSFULLY	1
 BLISSFULNESS	1
 BLISS-ON-TAP	1
 BLITHE	1
 BLITHELY	1
 BLITHESOME	1
 BLOCKBUSTER	1
 BLOOD-BROTHERS	1
 BLOOM	1
 BLOOMING	1
 BLOSSOM	1
 BLOSSOMING	1
 BLUE CHIP	1
 BLUE-RIBBON	1
 BODACIOUS	1
 BODYGUARD	1
 BOFFO	1
 BOHEMIAN SOUL	1
 BOHO-SOUL	1
 BOISTEROUS	1
 BOISTEROUSLY	1
 BOLD	1
 BOLDLY	1
 BOLDNESS	1
 BOLSTER	1
 BOMBASTIC	1
 BON APPÉTIT	1
 BON VIVANT	1
 BONA FIDE	1
 BONAFIDE	1
 BONANZA	1
 BONHOMIE	1
 BONJOUR	1
 BONNY	1
 BONUS	1
 BONUSES	1
 BONZER	1
 BOOM	1
 BOOMING	1
 BOOST	1
 BOOSTER	1
 BOOTYLICIOUS	1
 BOSS	1
 BOUGHT	1
 BOUNCE	1
 BOUNCE BACK ABILITY	1
 BOUND	1
 BOUNDLESS	1
 BOUNTEOUS	1
 BOUNTEOUSLY	1
 BOUNTEOUSNESS	1
 BOUNTIFUL	1
 BOUNTIFULLY	1
 BOUNTY	1
 BOY	1
 BRAIN	1
 BRAINIEST	1
 BRAINY	1
 BRAND-NEW	1
 BRASS	1
 BRAVE	1
 BRAVELY	1
 BRAVERY	1
 BRAVO	1
 BRAW	1
 BRAWNY	1
 BREAKTHROUGH	1
 BREAKTHROUGHS	1
 BREATHLESSNESS	1
 BREATHTAKING	1
 BREATHTAKINGLY	1
 BREEZE	1
 BREEZINESS	1
 BREEZY	1
 BRIEF	1
 BRIGHT	1
 BRIGHT OUTLOOK	1
 BRIGHTEN	1
 BRIGHTENS UP	1
 BRIGHTER	1
 BRIGHTEST	1
 BRIGHTLY	1
 BRIGHTNESS	1
 BRILL	1
 BRILLIANCE	1
 BRILLIANCES	1
 BRILLIANT	1
 BRILLIANTLY	1
 BRIMMING	1
 BRIO	1
 BRISK	1
 BRISKLY	1
 BRISKNESS	1
 BROADEN	1
 BROADMINDED	1
 BROTHER	1
 BROTHERLY	1
 BUBBLE OF GLORY	1
 BUBBLE OF HEALTH	1
 BUBBLE OF JOY	1
 BUBBLE OF WISDOM	1
 BUBBLING	1
 BUBBLY	1
 BUD	1
 BUDDING	1
 BUDDY	1
 BUDGET	1
 BUFF	1
 BUILD	1
 BUILDER	1
 BUILT	1
 BUIRDLY	1
 BULLISH	1
 BULLISHNESS	1
 BULLSEYE	1
 BUNDLE OF ENERGY	1
 BUNDLE UP	1
 BUOYANCY	1
 BUOYANT	1
 BUOYANTLY	1
 BURLY	1
 BUSILY	1
 BUSINESSLIKE	1
 BUSTING	1
 BUSTLING	1
 BUSY	1
 BUXOM	1
 BUY	1
 BY GOLLY	1
 CALM	1
 CALMATIVE	1
 CALMING	1
 CALMLY	1
 CALMNESS	1
 CAMPAIGNER	1
 CAN	1
 CANDESCENT	1
 CANDIDLY	1
 CAN-DO	1
 CANDOR	1
 CANNILY	1
 CANNY	1
 CANTY	1
 CAPABILITY	1
 CAPABLE	1
 CAPABLY	1
 CAPITAL	1
 CAPTAIN	1
 CAPTIVATE	1
 CAPTIVATING	1
 CAPTIVATINGLY	1
 CARE	1
 CARED FOR	1
 CAREFREE	1
 CAREFREENESS	1
 CAREFUL	1
 CAREFULLY	1
 CAREFULNESS	1
 CARELESSNESS	1
 CARESS	1
 CARETAKER	1
 CARING	1
 CARINGLY	1
 CASHBACK	1
 CASHBACKS	1
 CASUAL	1
 CASUALLY	1
 CATALYST	1
 CATCHY	1
 CAUSATIVE	1
 CAUSATIVELY	1
 CAUSE	1
 CELEBRANT	1
 CELEBRATE	1
 CELEBRATED	1
 CELEBRATION	1
 CELEBRATOR	1
 CELEBRATORY	1
 CELERITOUS	1
 CELESTIAL	1
 CELESTIALLY	1
 CENTER OF ATTENTION	1
 CENTERED	1
 CENTERING	1
 CENTERING MEDITATION	1
 CENTRAL	1
 CEO	1
 CEREBRAL	1
 CEREBRALLY	1
 CERTAIN	1
 CERTAINLY	1
 CERTAINTY	1
 CFO	1
 CHAIR	1
 CHAIRPERSON	1
 CHAKRA	1
 CHALLENGE	1
 CHAMBERLAIN	1
 CHAMP	1
 CHAMPION	1
 CHANCES	1
 CHANGE	1
 CHANGEABLE	1
 CHANGELESS	1
 CHAPERON	1
 CHARISMA	1
 CHARISMATIC	1
 CHARITABLE	1
 CHARITABLY	1
 CHARITY	1
 CHARM	1
 CHARMER	1
 CHARMING	1
 CHARMINGLY	1
 CHASTE	1
 CHEAPER	1
 CHEAPEST	1
 CHEER	1
 CHEER UP	1
 CHEERFUL	1
 CHEERFUL MOOD	1
 CHEERFUL WILLINGNESS	1
 CHEERFULLY	1
 CHEERFULNESS	1
 CHEERIO	1
 CHEERS	1
 CHEERY	1
 CHERISH	1
 CHERISHED	1
 CHERRY	1
 CHERUB	1
 CHIC	1
 CHICLY	1
 CHIEF	1
 CHIEFTAIN	1
 CHILD	1
 CHILDLIKE	1
 CHILD�S PLAY	1
 CHIN UP	1
 CHIN-CHIN	1
 CHIPPER	1
 CHIRP	1
 CHIRPY	1
 CHIVALROUS	1
 CHIVALROUSLY	1
 CHIVALRY	1
 CHOICE	1
 CHORTLE	1
 CHOSEN	1
 CHUCKLE	1
 CHUM	1
 CHUMMY	1
 CIAO	1
 CINCH	1
 CITIZEN OF MASTERY	1
 CIVIC	1
 CIVIL	1
 CIVILITY	1
 CIVILIZE	1
 CIVILIZED	1
 CIVILLY	1
 CLAIRVOYANT	1
 CLAIRVOYANTLY	1
 CLARITY	1
 CLASSIC	1
 CLASSICAL	1
 CLASSY	1
 CLEAN	1
 CLEANER	1
 CLEANEST	1
 CLEANLINESS	1
 CLEANLY	1
 CLEAR	1
 CLEAR-CUT	1
 CLEARED	1
 CLEARER	1
 CLEAR-HEADED	1
 CLEARHEADED	1
 CLEARLY	1
 CLEARS	1
 CLEMENT	1
 CLEMENTLY	1
 CLEVER	1
 CLEVERLY	1
 CLEVERNESS	1
 CLIMB	1
 CLIMBER	1
 CLIMBING	1
 CLOSE	1
 CLOSENESS	1
 CLOSING	1
 CLUBBY	1
 COADJUTANT	1
 COADJUTOR	1
 CO-CREATING	1
 CO-CREATOR	1
 COEQUAL	1
 COGENT	1
 COGENTLY	1
 COGNIZANT	1
 COHERE	1
 COHERENCE	1
 COHERENT	1
 COHERENTLY	1
 COHESION	1
 COHESIVE	1
 COINER	1
 COLLABORATION	1
 COLLABORATOR	1
 COLLEAGUE	1
 COLLECTED	1
 COLLECTOR	1
 COLORFUL	1
 COLOSSAL	1
 COLOURFUL	1
 COLOURFULLY	1
 COLTISH	1
 COME-AT-ABLE	1
 COMELY	1
 COMFORT	1
 COMFORTABLE	1
 COMFORTABLY	1
 COMFORTER	1
 COMFORTING	1
 COMFORTINGLY	1
 COMFY	1
 COMIC	1
 COMICAL	1
 COMICALLY	1
 COMMANDER	1
 COMMANDING	1
 COMMANDINGLY	1
 COMMEND	1
 COMMENDABLE	1
 COMMENDABLY	1
 COMMENDATORY	1
 COMMENDING	1
 COMMISERATIVE	1
 COMMISERATIVELY	1
 COMMIT	1
 COMMITMENT	1
 COMMITTED	1
 COMMODIOUS	1
 COMMONSENSICAL	1
 COMMUNICATION	1
 COMMUNICATIVE	1
 COMMUNICATIVELY	1
 COMMUNION	1
 COMMUNITY	1
 COMMUTUAL	1
 COMPACT	1
 COMPACTLY	1
 COMPANION	1
 COMPANIONABLE	1
 COMPANIONABLY	1
 COMPANIONSHIP	1
 COMPASSION	1
 COMPASSIONATE	1
 COMPASSIONATELY	1
 COMPATIBLE	1
 COMPATIBLY	1
 COMPELLING	1
 COMPELLINGLY	1
 COMPETENCE	1
 COMPETENCY	1
 COMPETENT	1
 COMPETENTLY	1
 COMPETITIVE	1
 COMPLEMENT	1
 COMPLEMENTARY	1
 COMPLEMENTED	1
 COMPLEMENTS	1
 COMPLETE	1
 COMPLETED	1
 COMPLETELY	1
 COMPLIANT	1
 COMPLIMENT	1
 COMPLIMENTARY	1
 COMPLIMENTARY WORDS	1
 COMPOSED	1
 COMPOSER	1
 COMPREHENSIVE	1
 COMRADE	1
 CONCENTRATED	1
 CONCENTRATION	1
 CONCERT	1
 CONCIERGE	1
 CONCILIATE	1
 CONCILIATORY	1
 CONCISE	1
 CONCISELY	1
 CONCLUSIVE	1
 CONCLUSIVELY	1
 CONCORDANT	1
 CONCRETE	1
 CONDOLATORY	1
 CONDOLENCE	1
 CONDUCTOR	1
 CONFEDERATE	1
 CONFERRABLE	1
 CONFIDANT	1
 CONFIDENCE	1
 CONFIDENT	1
 CONFIDENTLY	1
 CONFIRM	1
 CONFIRMINGLY	1
 CONGENIAL	1
 CONGENIALLY	1
 CONGRATULATE	1
 CONGRATULATION	1
 CONGRATULATIONS	1
 CONGRATULATORY	1
 CONGRUENCE	1
 CONGRUOUS	1
 CONGRUOUSLY	1
 CONNECT	1
 CONNECTED	1
 CONNECTEDNESS	1
 CONNECTION	1
 CONNOISSEUR	1
 CONQUER	1
 CONSCIENTIOUS	1
 CONSCIENTIOUSLY	1
 CONSCIOUS	1
 CONSCIOUSLY	1
 CONSCIOUSNESS	1
 CONSENSUAL	1
 CONSENTANEOUS	1
 CONSENTIENT	1
 CONSEQUENTIAL	1
 CONSERVATOR	1
 CONSIDE	1
 CONSIDER	1
 CONSIDERABLE	1
 CONSIDERATE	1
 CONSIDERATELY	1
 CONSIDERATION	1
 CONSISTENCY	1
 CONSISTENT	1
 CONSISTENTLY	1
 CONSOLER	1
 CONSONANT	1
 CONSONANTLY	1
 CONSPICUOUS	1
 CONSTANT	1
 CONSTITUTIONAL	1
 CONSTRUCTIVE	1
 CONSTRUCTIVELY	1
 CONSUL	1
 CONSULTANT	1
 CONSUMMATE	1
 CONTEMPLATIVE	1
 CONTEMPLATIVELY	1
 CONTEMPORARY	1
 CONTENT	1
 CONTENTED	1
 CONTENTLY	1
 CONTENTMENT	1
 CONTINUAL STREAM OF SYNCRONICITY	1
 CONTINUITY	1
 CONTINUOUS	1
 CONTRASTY	1
 CONTRIBUTE	1
 CONTRIBUTION	1
 CONTRIBUTIVE	1
 CONTRIBUTOR	1
 CONTROLLER	1
 CONVENIENCE	1
 CONVENIENT	1
 CONVENIENTLY	1
 CONVERSANT	1
 CONVERSANTLY	1
 CONVICTION	1
 CONVICTIVE	1
 CONVIENCE	1
 CONVIENIENT	1
 CONVIENT	1
 CONVINCE	1
 CONVINCING	1
 CONVINCINGLY	1
 CONVIVIAL	1
 CONVIVIALLY	1
 COOL	1
 COOLEST	1
 COOLLY	1
 COOPERATE	1
 COOPERATION	1
 COOPERATIVE	1
 COOPERATIVELY	1
 COOPERATOR	1
 COORDINATED	1
 COPACETIC	1
 COPE	1
 COPIOUS	1
